2021,Rafael,Angel,Gomez,Cruz,0,0,0,7,0,0,7,372,39.97%,Honourable,mention
2021,Nicholas,Gabriel,Gorbea,Ramy,0,0,0,0,0,0,0,533,13.92%
2021,Isabella,Sofia,Perez,Rodriguez,0,0,0,1,0,0,1,499,19.42%
2021,Enrique,Antonio,Rivera,Ferraiuoli,7,0,0,7,1,0,15,180,71.04%,Bronze,medal
2021,Luis,Guillermo,Turino,Zellek,2,0,0,0,0,0,2,470,24.11%
2021,Daniel,,Villafuerte,Gonzalez,2,0,0,0,0,0,2,470,24.11%
2020,Carlos,Andrés,Alvarado,Alvarez,0,0,0,7,0,0,7,445,27.80%,Honourable,mention
2020,Rafael,Angel,Gómez,Cruz,7,0,0,0,0,0,7,445,27.80%,Honourable,mention
2020,Andrea,Cristina,Jordán,Mulero,0,0,0,0,0,0,0,560,9.11%
2020,Enrique,Antonio,Rivera,Ferraiuoli,7,2,0,7,0,0,16,272,55.93%,Bronze,medal
2020,Luis,Guillermo,Turiño,Zellek,1,0,0,7,0,0,8,419,32.03%,Honourable,mention
2020,Daniel,Villafuerte,González,0,0,0,0,0,0,0,560,9.11%
2019,Enrique,Antonio,Rivera,Ferraiuoli,1,0,0,0,2,0,3,504,18.87%
2018,Gabriella,Marie,Aponte,Camacho,1,0,0,0,0,0,1,538,9.44%
2018,Sebastian,Jose,Portalatin,Cortes,7,2,0,2,1,0,12,338,43.17%,Honourable,mention
2018,Gustavo,Santiago,Reyes,2,0,0,2,0,0,4,470,20.91%
2018,Omar,Santiago,Reyes,1,0,0,2,1,0,4,470,20.91%
2018,Miguel,Tulla,Lizardi,1,1,0,0,1,0,3,486,18.21%
2018,Edward,Wan,7,1,0,7,7,0,22,174,70.83%,Bronze,medal
2017,Claudia,Mulero,Fernandez,7,0,0,7,0,0,14,342,44.46%,Honourable,mention
2017,Jonathan,Rodriguez,Figueroa,7,0,0,7,0,0,14,342,44.46%,Honourable,mention
2017,Gustavo,Santiago,Reyes,7,0,0,1,0,0,8,497,19.22%,Honourable,mention
2017,Omar,Santiago,Reyes,7,3,0,1,0,0,11,442,28.18%,Honourable,mention
2017,Miguel,Tulla,Lizardi,5,0,0,3,0,0,8,497,19.22%
2016,Natalia,Pacheco,5,0,0,1,0,0,6,469,22.13%
2016,Francisco,Proskauer,Valerio,7,0,0,7,0,7,21,146,75.87%,Bronze,medal
2015,Gabriela,Mari,Carrión,Rivera,1,0,0,1,0,0,2,508,11.98%
2015,Alejandro,Miguel,Proskauer,Valerio,0,0,0,2,0,0,2,508,11.98%
2015,Francisco,Proskauer,Valerio,7,0,0,7,0,0,14,257,55.56%,Bronze,medal
2014,Chunxiao,Gao,0,0,0,2,0,0,2,493,11.99%
2014,Natalia,Pacheco,3,0,0,7,0,0,10,387,30.95%,Honourable,mention
2013,Roberto,Pérez,Morales,1,0,0,0,0,0,1,474,10.08%
2013,Paola,Marie,Pérez,Rivera,0,0,0,2,0,0,2,460,12.74%
2013,Marcos,A.,Pertierra,Arrojo,1,1,0,7,0,0,9,335,36.50%,Honourable,mention
2013,Francisco,Proskauer,Valerio,0,0,0,2,0,0,2,460,12.74%
2012,Francis,Castro,0,0,0,2,0,0,2,498,8.97%
2012,Anthony,Edward,Erb,Lugo,7,0,0,2,0,0,9,373,31.87%,Honourable,mention
2012,Jiacheng,Feng,7,7,0,2,0,0,16,204,62.82%,Bronze,medal
2012,Marcos,Pertierra,3,0,0,2,0,0,5,450,17.77%
2011,Francis,Noel,Castro,Velez,3,0,0,2,2,0,7,420,25.44%
2011,Anthony,Edward,Erb,Lugo,7,0,0,2,2,0,11,338,40.04%,Honourable,mention
2011,Jiacheng,Feng,5,0,0,7,2,0,14,303,46.26%,Honourable,mention
2011,Gabriel,Reilly,0,0,0,0,0,0,0,544,3.38%
2010,George,Arzeno,7,7,1,7,7,0,29,18,96.74%,Gold,medal
2010,Jiacheng,Feng,2,0,0,3,0,0,5,461,11.71%
2009,Aravind,Arun,1,0,0,1,0,0,2,482,14.72%
2009,George,Arzeno,7,3,0,2,0,0,12,296,47.70%,Honourable,mention
2009,Kidhanis,De,Jesus,0,1,0,1,0,0,2,482,14.72%
2009,Jose,Pacheco,0,1,0,0,0,0,1,511,9.57%
2009,Sara,Rodriguez,0,1,0,2,0,0,3,459,18.79%
2009,Alan,Wagner,2,0,0,1,0,0,3,459,18.79%
2008,Pedro,Luis,Figueroa,Albertorio,1,0,0,1,0,0,2,479,10.49%
2008,Eduardo,José,Pérez,Torres,1,1,0,0,1,0,3,459,14.23%
2008,Isamar,Rosa,Plata,2,0,0,1,1,0,4,448,16.29%
2007,Daniel,de,Jesús,García,0,0,0,1,0,0,1,482,7.32%
2007,Christian,Xavier,Segura,Rivera,0,0,0,5,0,0,5,440,15.41%
2007,Pamela,Cristina,Silva,Diaz,0,0,0,1,0,0,1,482,7.32%
2006,Esteban,Castro,0,0,0,1,0,0,1,475,4.63%
2006,Manuel,López,0,1,0,1,0,0,2,459,7.85%
2006,Aidelíz,Miranda,0,0,0,0,0,0,0,489,1.81%
2006,Godohaldo,Pérez,0,1,0,2,0,0,3,448,10.06%
2006,Pamela,Cristina,Silva,Diaz,0,1,0,1,0,0,2,459,7.85%
2006,Naren,Vélez,2,0,0,1,0,0,3,448,10.06%
2005,Vanessa,Eiroa,0,1,0,1,0,0,2,396,22.85%
2005,Javier,Hernández,0,1,0,1,0,0,2,396,22.85%
2005,Julián,Hernández,0,1,0,0,0,0,1,445,13.28%
2005,Christian,Segura,0,0,0,0,0,0,0,486,5.27%
2005,Alexis,Vega,0,1,0,1,0,0,2,396,22.85%
2005,Naren,Vélez,0,0,0,1,0,0,1,445,13.28%
2004,Carlos,Arreche,0,1,0,0,0,0,1,456,6.19%
2004,Jaime,Díaz,3,0,1,0,0,0,4,408,16.08%
2004,Carlos,Fonseca,0,2,0,7,0,0,9,335,31.13%,Honourable,mention
2004,Sherry,Gong,7,7,0,7,7,0,28,74,84.95%,Silver,medal
2004,Manuel,Rivera,1,0,0,0,0,0,1,456,6.19%
2003,Jaime,Díaz,0,0,0,1,0,0,1,427,6.58%
2003,Sherry,Gong,7,3,0,7,1,0,18,107,76.75%,Bronze,medal
2003,Carlos,Perez,0,1,0,3,0,0,4,363,20.61%
2002,Marcos,Berríos,0,0,0,0,0,0,0,459,4.18%
2002,José,F.,Alegría,0,0,0,1,0,0,1,431,10.04%
2002,Carlos,Fonseca,1,0,0,1,1,0,3,393,17.99%
2002,Sherry,Gong,1,6,0,0,1,0,8,308,35.77%
2002,María,Rossi,0,0,0,0,0,0,0,459,4.18%
2002,Carlos,X.,Soto,0,1,0,4,0,0,5,360,24.90%
2000,Marcos,Berríos,0,1,0,0,1,0,2,416,9.78%
2000,Jose,A.,Mendez-Alcazar,2,0,0,0,0,0,2,416,9.78%
2000,J.P.Michael,Motion,0,0,0,0,0,0,0,451,2.17%
2000,Noel,Reyes,0,0,0,0,0,0,0,451,2.17%
2000,Rodny,Rodriguez,0,1,0,0,0,0,1,438,5.00%
2000,Sakiko,Seo,2,0,0,1,0,0,3,394,14.57%
1997,Edward,Calejesan-Reyes,0,0,0,3,0,0,3,391,15.03%
1997,Stanislaw,Dziobiak,1,0,0,1,0,0,2,408,11.33%
1997,Juan,A.,Perez,García,0,0,0,1,0,0,1,419,8.93%
1997,Ricardo,Rossello,Nevares,0,0,0,0,1,0,1,419,8.93%
1997,Sultan,S.,Yassin,0,0,0,1,0,0,1,419,8.93%
1997,Dean,Yogev,0,0,0,0,0,0,0,446,3.05%
